customer_id,first_name,last_name,email,phone_number,address,city,state,postal_code,country,birthday,loyalty_points,favorite_bakery_item,last_purchase_date,total_spent
827,Hugues,Glynn,hglynnmy@wikia.com,180-162-8767,87 Gateway Street,Osekovo,,44317,Croatia,6/23/1985,705,macaron,10/15/2021,4466.83
828,Gordie,Maken,gmakenmz@stumbleupon.com,806-309-0125,8818 Mosinee Trail,Gadon,,,Indonesia,5/12/2000,912,baguette,5/4/2021,439.17
829,Keenan,Ivanenko,kivanenkon0@independent.co.uk,475-271-7176,52612 Clemons Road,El Matama,,,Sudan,8/26/1914,707,macaron,8/23/2020,6135.59
830,Roth,Linster,rlinstern1@elegantthemes.com,655-912-6083,1 Green Ridge Court,Strängnäs,Södermanland,645 94,Sweden,4/30/1938,284,croissant,5/30/2020,6102.79
831,Glynn,Carson,gcarsonn2@bing.com,127-846-8567,30323 Delladonna Parkway,Josefův Důl,,468 44,Czech Republic,10/15/1996,923,croissant,8/13/2021,9122.22
832,Christiana,Smalridge,csmalridgen3@nytimes.com,376-904-9327,184 Basil Circle,Palmitas,,,Uruguay,4/18/1915,893,baguette,5/3/2020,8069.66
833,Calvin,Sharrier,csharriern4@irs.gov,577-770-2964,75669 Fairview Junction,Muara Sabak,,,Indonesia,10/15/1911,495,macaron,1/20/2020,9386.52
834,Dunn,Carverhill,dcarverhilln5@jugem.jp,454-673-9315,44507 Paget Street,Nuga,,,Mongolia,5/21/1959,566,croissant,2/16/2021,3578.01
835,Nilson,Biasetti,nbiasettin6@shinystat.com,978-397-0935,70 Marquette Center,Cambrai,Nord-Pas-de-Calais,59407 CEDEX,France,10/4/1927,522,croissant,3/28/2021,2348.41
836,Gothart,Buckley,gbuckleyn7@networkadvertising.org,861-620-4190,31056 Erie Pass,Zhongxi,,,China,2/7/1939,463,croissant,4/16/2021,3153.78
837,Adriana,Barr,abarrn8@wordpress.com,437-543-1372,0 Londonderry Point,San José de Cusmapa,,,Nicaragua,8/1/1995,161,baguette,8/14/2021,1997.74
838,Tallie,Fancett,tfancettn9@usatoday.com,359-868-6678,0 Bunker Hill Park,Sasa,,,Indonesia,8/30/1943,846,croissant,1/20/2021,7433.04
839,Greer,Karpinski,gkarpinskina@digg.com,149-471-7246,15055 Cardinal Hill,Acacías,,507009,Colombia,8/24/1986,580,macaron,6/1/2021,235.08
840,Zelda,Jacobowicz,zjacobowicznb@nytimes.com,492-469-6912,2140 Glacier Hill Junction,Solna,Stockholm,171 49,Sweden,2/23/1926,542,croissant,9/2/2020,7938.66
841,Sylvester,Oven,sovennc@who.int,585-818-7052,53 Commercial Junction,Rochester,New York,14683,United States,7/8/1978,544,croissant,1/13/2021,659.28
842,Leonidas,Forsey,lforseynd@sciencedaily.com,570-283-2805,9 Macpherson Alley,Longquan,,,China,4/26/1987,495,baguette,9/24/2021,6460.03
843,Janot,Scase,jscasene@squidoo.com,272-292-8925,3416 Main Center,Babasakhib,,,Afghanistan,3/10/1920,811,croissant,5/27/2020,1378.34
844,Harley,Gilphillan,hgilphillannf@princeton.edu,355-433-8106,13 Alpine Circle,Kiszkowo,,62-280,Poland,5/12/1952,25,baguette,3/22/2020,8600.45
845,Bennett,Chidley,bchidleyng@macromedia.com,170-450-4505,0 Del Sol Crossing,Tabasalu,,,Estonia,10/16/1922,912,baguette,8/11/2021,3236.76
846,Craig,Leitche,cleitchenh@aol.com,748-427-4304,2888 Canary Hill,Taikang,,,China,1/13/1982,702,baguette,12/3/2021,2820.54
847,Ryon,Bernhard,rbernhardni@state.gov,878-219-6871,17602 Crescent Oaks Center,Shanghudi,,,China,9/14/1981,498,macaron,12/14/2020,1237.43
848,Sig,Sugarman,ssugarmannj@hp.com,403-808-5657,99523 Brentwood Trail,Boroon,,9201,Philippines,8/7/1936,25,baguette,2/23/2020,3823.42
849,Conan,Vosse,cvossenk@biblegateway.com,563-944-7359,48822 Northview Drive,Szamotuły,,64-500,Poland,11/4/1915,23,macaron,8/20/2020,1569.14
850,Carleen,Jentle,cjentlenl@google.cn,844-796-7990,7205 Twin Pines Plaza,Villa Nueva,,1064,Guatemala,12/4/1965,678,macaron,7/27/2020,9697.29
851,Ranice,Whal,rwhalnm@networksolutions.com,780-468-3218,505 Longview Parkway,Dukhovnitskoye,,413900,Russia,9/24/1978,417,baguette,5/10/2021,7513.25
852,Guenna,Enterle,genterlenn@webmd.com,833-377-2134,5421 Summer Ridge Park,Dasht-e Lati,,,Iran,4/30/1937,947,macaron,1/25/2021,5153.43
853,Liana,Rotge,lrotgeno@posterous.com,238-885-1906,1708 Arizona Park,Kisai,,347-0105,Japan,9/18/1988,394,baguette,3/20/2021,8196.28
854,Lucas,Sixsmith,lsixsmithnp@skyrock.com,698-805-7212,294 Alpine Circle,Vinces,,,Ecuador,1/3/1958,323,macaron,2/14/2021,3207.78
855,Maggee,Blanckley,mblanckleynq@jalbum.net,329-737-0479,06 Mallory Pass,Afántou,,,Greece,12/9/1981,180,croissant,8/27/2020,8354.99
856,Maryjo,Oxtarby,moxtarbynr@rediff.com,152-450-5068,3 Oak Drive,Zebrzydowice,,43-410,Poland,11/23/1943,448,baguette,7/25/2020,3284.24
857,Morton,Craxford,mcraxfordns@npr.org,252-273-4948,38 Dixon Pass,Kaliprak,,,Indonesia,5/1/1902,949,croissant,7/29/2021,3234.75
858,Deeyn,Frango,dfrangont@freewebs.com,790-900-1812,1 Sachtjen Court,Cireundang,,,Indonesia,8/29/1913,452,baguette,9/29/2020,756.51
859,Melanie,Blemings,mblemingsnu@moonfruit.com,494-919-1144,39 Utah Avenue,Margahayu,,,Indonesia,8/5/1900,12,croissant,2/4/2021,97.08
860,Elena,Brashier,ebrashiernv@epa.gov,556-530-2334,07602 Gina Place,Balboa,,662017,Colombia,12/4/1934,259,macaron,6/12/2020,6162.69
861,Juli,Grebbin,jgrebbinnw@cbc.ca,157-529-3425,02 Dawn Parkway,Khorugh,,,Tajikistan,10/9/1993,551,croissant,11/23/2021,8759.7
862,Cacilia,Shepherdson,cshepherdsonnx@twitpic.com,825-715-1196,3231 Bunker Hill Park,Srokowo,,11-420,Poland,4/12/1973,145,baguette,12/10/2021,4338.24
863,Inesita,Betonia,ibetoniany@fema.gov,619-387-6559,74 Kings Terrace,Essen,Nordrhein-Westfalen,45356,Germany,1/31/1985,667,baguette,5/10/2020,5518.74
864,Dorothy,Linn,dlinnnz@macromedia.com,659-843-5148,1 Kensington Lane,Frederiksberg,Region Hovedstaden,1917,Denmark,3/28/1906,463,macaron,3/24/2021,7089.72
865,Germain,Megroff,gmegroffo0@phoca.cz,597-237-8830,785 Warbler Avenue,Pilot Butte,Saskatchewan,N8M,Canada,10/30/1997,249,croissant,10/12/2021,6055.27
866,Serge,Beades,sbeadeso1@opera.com,965-910-4720,125 Mifflin Center,Hongchang,,,China,9/28/1945,642,macaron,4/12/2021,3339.65
867,Tara,Dockray,tdockrayo2@google.fr,214-751-6274,2172 Stuart Court,Dostoyevka,,649779,Russia,11/23/1987,379,croissant,4/27/2021,8352.64
868,Glad,Espadero,gespaderoo3@icq.com,787-812-4445,1615 Kropf Court,Kebonsari,,,Indonesia,12/18/1954,723,macaron,10/18/2021,680
869,Sheilah,Zima,szimao4@tumblr.com,632-834-3389,218 Acker Lane,Datian,,,China,10/18/1929,825,baguette,10/31/2021,6375.24
870,Terrence,Honisch,thonischo5@blog.com,581-376-9120,00 Havey Lane,Shibata,,530-0012,Japan,5/4/1987,904,baguette,7/8/2021,6865.97
871,Hunt,Churn,hchurno6@cam.ac.uk,700-517-9909,143 Macpherson Hill,Hanjia,,,China,8/20/1965,800,baguette,11/16/2020,6870.07
872,Markus,Fillary,mfillaryo7@mayoclinic.com,177-189-8702,0 Sugar Place,‘Anīn,,,Palestinian Territory,7/6/1943,460,baguette,6/13/2021,5389.52
873,Stepha,Robotham,srobothamo8@lulu.com,995-970-9631,14124 Ramsey Pass,Baiyang,,,China,1/11/1987,944,croissant,1/22/2021,8965.18
874,Myrvyn,Orring,morringo9@bing.com,401-939-0079,4899 Michigan Parkway,Xitiangezhuang,,,China,2/26/1948,470,croissant,6/30/2020,1814.35
875,Sigfrid,Crossfeld,scrossfeldoa@surveymonkey.com,286-281-2952,46 Grasskamp Place,Bijela,,,Montenegro,3/6/1901,645,baguette,8/15/2021,28.83
876,Ricoriki,Volonte,rvolonteob@sciencedaily.com,872-717-7492,3 Jana Hill,Krasnaya Poyma,,140514,Russia,8/24/1999,874,baguette,7/14/2020,1610.22
877,Dionis,Lowseley,dlowseleyoc@dailymail.co.uk,181-784-6499,7 Schmedeman Alley,Utrecht (stad),Provincie Utrecht,3502,Netherlands,3/31/1903,113,baguette,10/11/2021,3786.18
878,Agnese,Merrydew,amerrydewod@prweb.com,871-141-8909,49 Anzinger Drive,Rogachëvo,,141880,Russia,10/10/1914,659,macaron,6/22/2020,2431.41
879,Kat,Dulanty,kdulantyoe@google.com.au,518-880-1312,3 Columbus Center,Sambopinggir,,,Indonesia,3/2/1933,656,baguette,7/18/2021,2376.92
880,Goldi,Kirmond,gkirmondof@marketwatch.com,286-524-6102,6254 3rd Lane,Shashūbay,,,Kazakhstan,1/28/1915,992,croissant,11/6/2021,5049.6
881,Marty,Pascall,mpascallog@exblog.jp,102-667-9213,3 Old Shore Lane,Kerbuyan,,,Indonesia,3/21/1956,577,macaron,9/7/2021,8687.22
882,Nelie,Alfuso,nalfusooh@soundcloud.com,110-733-6111,7070 Waxwing Circle,Pilluana,,,Peru,12/28/1926,318,baguette,5/21/2020,9462.29
883,Lynnea,Feasey,lfeaseyoi@state.tx.us,906-920-0737,96650 Grover Terrace,Jiulong,,,China,6/21/1994,487,baguette,10/20/2021,3352
884,Lyndsey,Poge,lpogeoj@deviantart.com,983-597-2379,07 Arapahoe Point,Taraju,,,Indonesia,10/30/1971,962,baguette,12/7/2021,8352.35
885,Marc,Bertelsen,mbertelsenok@mail.ru,961-732-6617,05 Hovde Street,Trat,,54150,Thailand,6/23/1928,176,baguette,1/19/2020,8645.44
886,Joby,Kobel,jkobelol@auda.org.au,556-922-4203,8 Debs Drive,Lameiro,Leiria,2425-317,Portugal,6/25/1969,423,macaron,2/13/2021,563.01
887,Kristi,Lewins,klewinsom@skyrock.com,598-791-9175,96 Lindbergh Court,Sinamar,,1230,Philippines,9/21/1990,396,baguette,7/2/2021,3452.15
888,Kellby,Binnes,kbinneson@google.com,678-749-4089,1 Warrior Street,Bicas,Santarém,2205-496,Portugal,11/6/1930,416,croissant,12/7/2021,5831.08
889,Rhea,Worgan,rworganoo@mediafire.com,139-407-8285,41296 Jay Drive,Laraos,,,Peru,10/9/1905,715,macaron,10/1/2021,145.08
890,Siouxie,Cortes,scortesop@nasa.gov,286-526-7416,3982 Green Avenue,Zaragoza,Aragon,50080,Spain,12/8/1983,578,macaron,6/26/2021,4821
891,Gustavo,Leadley,gleadleyoq@mashable.com,666-574-0395,04 Northridge Junction,Kokubunji,,952-0304,Japan,11/2/1990,188,croissant,3/28/2021,4149.76
892,Diena,Lubeck,dlubeckor@bloglines.com,479-949-5471,6005 Meadow Vale Center,Fort Smith,Arkansas,72905,United States,10/17/1909,474,croissant,3/6/2021,4207.86
893,Kata,Pinchbeck,kpinchbeckos@cpanel.net,679-587-5323,46194 Westport Alley,Wola Jachowa,,01-943,Poland,4/4/1935,248,croissant,9/11/2020,5382.94
894,Olenka,Matusovsky,omatusovskyot@apple.com,113-471-4212,9 Kenwood Crossing,Patrocinio,,9002,Philippines,6/2/1941,924,baguette,5/25/2021,9663.01
895,Grover,Pollett,gpollettou@google.com,920-246-1451,0 Prentice Avenue,Yelwa,,,Nigeria,2/25/1940,805,baguette,10/1/2020,5705.28
896,Nicolea,Cowoppe,ncowoppeov@time.com,795-553-2275,3560 Loeprich Avenue,Tissa,,,Morocco,6/29/1993,689,croissant,12/9/2020,8078.24
897,Inessa,Trusty,itrustyow@tamu.edu,749-194-0114,85081 Towne Junction,Yangsha,,,China,7/11/1912,94,macaron,9/19/2021,5782.42
898,Adel,Paoli,apaoliox@360.cn,389-326-6799,51755 Jenifer Center,Faīẕābād,,,Afghanistan,5/11/1956,726,macaron,2/13/2021,8550.24
899,Melvin,Feldman,mfeldmanoy@elpais.com,631-376-4612,347 Nelson Hill,Kajansi,,,Uganda,1/12/1966,992,croissant,9/21/2021,9906.92
900,Bobette,Monkman,bmonkmanoz@newsvine.com,538-539-0117,7100 Kedzie Park,Santa Maria,Mexico,51009,Mexico,11/10/1995,510,croissant,8/14/2021,6404.13
901,Marshal,Fear,mfearp0@shutterfly.com,418-370-4764,44922 Mendota Lane,Qinggang,,,China,9/13/1975,812,croissant,1/11/2020,6520.42
902,Meggi,Newbigging,mnewbiggingp1@bigcartel.com,894-661-1267,57 Westport Trail,Quiaios,Coimbra,3080-520,Portugal,5/17/1924,806,macaron,8/13/2020,9886.34
903,Adams,Shillinglaw,ashillinglawp2@miitbeian.gov.cn,200-394-1515,7 Pennsylvania Lane,Tarbes,Midi-Pyrénées,65911 CEDEX 9,France,7/20/1905,502,macaron,5/28/2021,6377.46
904,Doll,Perigo,dperigop3@cdbaby.com,890-908-3462,08 Green Place,Barra Velha,,88390-000,Brazil,3/23/1900,968,baguette,11/18/2020,5382.37
905,Cathe,Storcke,cstorckep4@soup.io,915-353-2870,32 Jenna Circle,El Paso,Texas,79934,United States,7/31/1912,269,baguette,1/23/2020,7590.58
906,Morgana,Ready,mreadyp5@github.com,911-703-9149,33783 Coolidge Road,Manamrag,,6811,Philippines,5/10/1998,161,baguette,2/2/2020,7106.32
907,Jessie,Gallagher,jgallagherp6@harvard.edu,890-814-0100,98 Fisk Trail,Pucangkrajan,,,Indonesia,6/30/1925,100,baguette,12/13/2020,5985.9
908,Barth,Rosin,brosinp7@csmonitor.com,428-547-5571,4340 Claremont Plaza,Xiyang,,,China,12/27/1968,506,macaron,12/26/2021,7441.43
909,Darcy,Veare,dvearep8@ocn.ne.jp,813-597-3375,1 Dennis Circle,Tampa,Florida,33686,United States,11/30/1900,660,baguette,11/17/2020,694.55
910,Teri,Janks,tjanksp9@cnbc.com,721-843-3776,01 Dorton Terrace,Lökbatan,,,Azerbaijan,4/17/1935,705,baguette,11/8/2020,3632.89
911,Rob,Donnan,rdonnanpa@ft.com,925-331-4121,99768 Towne Place,Dazhongzhuang,,,China,11/27/1988,561,baguette,6/15/2020,4055.91
912,Veda,Alyonov,valyonovpb@flavors.me,126-175-5042,1730 Ryan Court,Baoluan,,,China,3/9/1908,206,baguette,4/10/2021,240.06
913,Katya,Littlefair,klittlefairpc@europa.eu,292-808-7434,5092 Darwin Parkway,Liangshuijing,,,China,10/27/1959,312,baguette,1/26/2021,7498.52
914,Sutherland,Duffin,sduffinpd@businessinsider.com,297-939-7324,1 Oneill Point,Dhahab,,,Egypt,10/10/1916,302,croissant,1/14/2021,205.53
915,Rivkah,Kintish,rkintishpe@nasa.gov,357-269-1149,8217 Stuart Alley,Banjar Budakeling,,,Indonesia,8/8/1928,955,macaron,6/16/2021,2060.91
916,Friederike,Grichukhanov,fgrichukhanovpf@surveymonkey.com,319-711-0657,537 Memorial Park,Jarash,,,Jordan,12/21/1960,316,croissant,4/11/2021,4509.62
917,Ellen,Genese,egenesepg@aol.com,979-705-9645,22998 Summer Ridge Lane,La Asunción,,40703,Costa Rica,10/19/1926,324,baguette,11/3/2021,7261.86
918,Maddalena,Dearnaly,mdearnalyph@blogs.com,850-379-4007,5296 Leroy Avenue,Wunat,,,Indonesia,4/20/1939,276,croissant,6/27/2020,378.84
919,Lyndsey,Gravells,lgravellspi@yale.edu,870-720-3909,05596 Bultman Way,Vallegrande,,,Bolivia,9/26/1949,628,baguette,6/11/2021,1880.9
920,Vaclav,Rickardsson,vrickardssonpj@walmart.com,873-822-4018,34028 Dryden Center,Urengoy,,629860,Russia,5/25/1934,451,croissant,1/21/2020,9380.85
921,Geri,Rantoul,grantoulpk@washington.edu,397-258-3190,43228 Truax Parkway,Las Lajas,,,Honduras,1/12/1980,975,macaron,10/28/2021,9858.05
922,Mufi,Zum Felde,mzumfeldepl@engadget.com,112-482-6655,687 Eggendart Road,Piancheng,,,China,5/11/1984,30,croissant,6/23/2021,534.99
923,Aymer,Grinley,agrinleypm@nba.com,279-889-8214,7 Hazelcrest Drive,Xinwan,,,China,1/31/1989,302,croissant,4/24/2021,9325.67
924,Eartha,Liddington,eliddingtonpn@github.com,519-115-3119,234 Grayhawk Court,Ardazubre,Coimbra,3025-348,Portugal,12/3/1999,527,croissant,11/28/2020,5816.78
925,Travus,Gameson,tgamesonpo@blogtalkradio.com,921-561-6353,32530 Grayhawk Place,Jadowniki Mokre,,33-271,Poland,12/14/1932,311,croissant,5/6/2021,2809.77
926,Graeme,Petric,gpetricpp@theglobeandmail.com,736-157-5225,8059 Saint Paul Crossing,Muriaé,,36880-000,Brazil,3/6/1944,367,croissant,2/29/2020,2034.46
927,Christine,Opdenorth,copdenorthpq@zdnet.com,797-665-5203,90878 Straubel Court,Bejuco,,50906,Costa Rica,2/22/1916,527,macaron,2/18/2020,9505.4
928,Marysa,Rummer,mrummerpr@example.com,169-790-4888,3 Walton Alley,Tulyushka,,665321,Russia,2/14/1964,94,macaron,8/2/2021,1563.24
929,Franzen,Riggoll,friggollps@tuttocitta.it,804-792-8048,8622 Mandrake Circle,Richmond,Virginia,23203,United States,4/24/1920,565,croissant,5/29/2021,1689.96
930,Rickie,Jerschke,rjerschkept@dropbox.com,249-611-6502,5592 Loftsgordon Lane,Fukuoka-shi,,816-0097,Japan,11/17/1953,656,croissant,7/3/2021,4283.84
931,Griffith,Hobble,ghobblepu@geocities.jp,351-990-5239,8 Judy Junction,Karawatung,,,Indonesia,10/16/1923,263,croissant,6/24/2020,426.99
932,Zita,Pettet,zpettetpv@samsung.com,564-614-8780,725 Sage Drive,Icononzo,,734028,Colombia,8/7/1913,54,baguette,4/25/2021,5803.89
933,Rory,Lamartine,rlamartinepw@home.pl,719-489-0347,55969 Corry Court,Langres,Champagne-Ardenne,52204 CEDEX,France,2/26/1924,100,baguette,2/10/2021,7824.62
934,Kincaid,Whitehouse,kwhitehousepx@joomla.org,754-847-9111,354 Amoth Plaza,Delft,Provincie Zuid-Holland,2629,Netherlands,12/30/1992,939,croissant,4/16/2020,5361.29
935,Ogdan,Pfaffel,opfaffelpy@51.la,235-225-2084,4565 Warrior Way,Donglu,,,China,3/20/1970,506,baguette,11/9/2021,86.66
936,Eba,Leate,eleatepz@gizmodo.com,663-441-6514,8278 Granby Center,Daur,,67410,Pakistan,9/2/1941,204,macaron,7/4/2021,1264.68
937,Calvin,Clemonts,cclemontsq0@behance.net,185-896-7925,90 Elmside Avenue,Znamenskoye,,303154,Russia,12/26/1958,151,macaron,9/12/2020,2520.13
938,Chilton,Rickman,crickmanq1@cdc.gov,731-865-2480,12 Logan Road,Newport,England,NR29,United Kingdom,10/12/1978,976,macaron,4/6/2020,9917.73
939,Charil,Beddard,cbeddardq2@gnu.org,828-867-9804,28948 Straubel Drive,Calasgasan,,4508,Philippines,1/24/1988,624,baguette,1/31/2020,5356.91
940,Waldemar,Mation,wmationq3@wordpress.com,189-247-4247,2 Manitowish Pass,Nova Viçosa,,45920-000,Brazil,4/25/1991,888,macaron,1/25/2021,4986.37
941,Cynthie,Ungerer,cungererq4@creativecommons.org,222-333-5452,64376 Fairfield Crossing,Kajiado,,,Kenya,10/19/1960,259,macaron,3/20/2020,7470.27
942,Tybi,Matthews,tmatthewsq5@bloglines.com,203-296-3425,3 Cordelia Junction,Katima Mulilo,,,Namibia,3/3/1963,688,baguette,1/29/2021,3427.85
943,Skye,Franceschielli,sfranceschielliq6@boston.com,191-408-0858,10371 Drewry Avenue,Sanjiao,,,China,7/19/1991,107,croissant,3/19/2021,6554.81
944,Adelheid,Fidgin,afidginq7@acquirethisname.com,501-704-7962,40 Emmet Junction,Kanluran,,4107,Philippines,2/8/1919,819,baguette,11/29/2021,2301.67
945,Ennis,Gabb,egabbq8@livejournal.com,961-908-7391,342 Michigan Point,Dongyuan,,,China,7/5/1900,23,macaron,8/12/2021,5597.7
946,Jamey,Kett,jkettq9@alexa.com,409-660-7007,45039 Stuart Drive,Wirodayan,,,Indonesia,11/24/1951,600,baguette,3/16/2020,6429.41
947,Sandy,Phear,sphearqa@mac.com,784-705-1271,81 Barby Plaza,Hondo,,503-0232,Japan,4/21/1950,922,croissant,5/23/2021,2511.69
948,Alden,Prettyjohn,aprettyjohnqb@eventbrite.com,930-384-8324,77626 Steensland Crossing,Lupane,,,Zimbabwe,2/13/1952,108,baguette,2/24/2020,4076.39
949,Reinwald,Tomovic,rtomovicqc@samsung.com,221-946-2595,071 Summerview Plaza,‘Amd,,,Yemen,4/27/1972,364,baguette,2/11/2020,3075.52
950,Nobie,Jime,njimeqd@imgur.com,696-721-6689,2 Melrose Parkway,Sandakan,Sabah,90716,Malaysia,2/9/1964,677,croissant,10/29/2021,6559.43
951,Gussi,Gibberd,ggibberdqe@yellowpages.com,631-952-0071,29 Arrowood Junction,Medvezh’yegorsk,,186352,Russia,1/10/1929,137,macaron,12/7/2020,3719.12
952,Norene,Babidge,nbabidgeqf@wordpress.org,807-941-3978,89900 Morningstar Crossing,Luan Balu,,,Indonesia,11/9/1999,815,baguette,5/7/2020,7308.55
953,Jackie,Furber,jfurberqg@ted.com,352-637-6092,023 Hauk Circle,Ocala,Florida,34479,United States,8/1/1996,53,baguette,12/13/2020,360.26
954,Delmer,Langrick,dlangrickqh@hostgator.com,201-656-6024,7106 Coleman Alley,Ugba,,,Nigeria,5/15/1976,294,baguette,4/10/2021,801.19
955,Dew,Gillespie,dgillespieqi@icq.com,405-819-0539,77160 Continental Place,Changsu,,,South Korea,9/14/1989,683,croissant,2/23/2021,297.36
956,Hayward,Shetliff,hshetliffqj@reverbnation.com,689-695-3809,0 Twin Pines Center,Bajia,,,China,6/12/1926,217,croissant,3/26/2021,275.76
957,Alessandro,Becken,abeckenqk@google.pl,279-689-9538,673 Monterey Lane,Nantes,Pays de la Loire,44036 CEDEX 1,France,6/19/1975,486,baguette,2/18/2021,234.65
958,Zak,Roggers,zroggersql@jimdo.com,477-243-8493,05895 Mallory Hill,Guiwu,,,China,7/7/1943,54,baguette,5/30/2020,2379.33
959,Oralie,Gatiss,ogatissqm@arstechnica.com,966-421-8778,5 Bobwhite Junction,Aranas Sur,,5610,Philippines,11/2/1930,830,macaron,10/1/2021,1750.36
960,Kaycee,Hutchin,khutchinqn@example.com,249-198-7473,69 Delladonna Way,Dongshi,,,China,12/1/1960,436,macaron,8/8/2020,4625.52
961,Rabi,Findlay,rfindlayqo@aboutads.info,805-538-4451,1 Ridgeview Road,Pa Sang,,51120,Thailand,9/21/1991,576,baguette,2/26/2021,4537.2
962,Janeva,Nisby,jnisbyqp@globo.com,757-333-2303,40 Hoepker Terrace,Sanhe,,,China,9/7/1917,181,croissant,11/14/2021,8452.44
963,Lani,Minchinton,lminchintonqq@ucoz.ru,811-323-9289,8985 Derek Center,Yulao,,,China,1/28/1917,433,macaron,6/10/2021,333.32
964,Melania,Ortzen,mortzenqr@webnode.com,628-617-2190,22 Elgar Place,Leran Wetan,,,Indonesia,5/23/1983,350,macaron,5/7/2020,6887.85
965,Karoly,MacIlhargy,kmacilhargyqs@go.com,143-600-2364,6398 Macpherson Drive,Motygino,,157944,Russia,10/5/1943,623,baguette,2/23/2020,1131.91
966,Malinda,Lapish,mlapishqt@youtube.com,300-278-3057,1 Pearson Crossing,Hualfín,,4751,Argentina,1/6/1931,168,macaron,8/24/2020,1844.09
967,Bennett,Tapply,btapplyqu@shinystat.com,407-302-1642,150 Almo Court,Thị Trấn Ngải Giao,,,Vietnam,6/23/1933,277,croissant,4/26/2021,8036.58
968,Kip,Jaquest,kjaquestqv@businessinsider.com,851-488-1220,08588 Redwing Court,Gimcheon,,,South Korea,5/18/1958,659,croissant,11/23/2020,5612.07
969,Vick,Leopold,vleopoldqw@tumblr.com,797-411-3947,43027 Utah Place,Jimusa’er,,,China,11/21/1954,228,macaron,12/13/2021,4137.11
970,Gerry,O'Hallihane,gohallihaneqx@cafepress.com,849-183-6632,43 Hermina Park,Lužani,,35257,Croatia,4/16/1977,98,macaron,2/12/2020,8439.95
971,Adan,Mogford,amogfordqy@mtv.com,988-807-0107,5916 Gerald Plaza,Berlin,Berlin,12683,Germany,11/21/1912,320,croissant,12/3/2020,534.03
972,Salim,Akid,sakidqz@hatena.ne.jp,640-163-0557,36718 Hanson Drive,Lhabupu,,,China,1/17/1938,763,baguette,1/11/2021,1361.96
973,Earvin,Turtle,eturtler0@hhs.gov,695-678-3218,1800 Dunning Pass,Licheng,,,China,5/19/1962,327,croissant,3/23/2021,4987.11
974,Cara,Perllman,cperllmanr1@linkedin.com,363-231-1841,8106 Namekagon Street,Uitiuhtuan,,,Indonesia,9/30/1927,454,baguette,6/23/2021,8308.06
975,Louella,Sammonds,lsammondsr2@usatoday.com,473-257-8486,153 Carioca Road,Bamenda,,,Cameroon,10/3/1961,889,macaron,7/11/2020,2770.86
976,Malory,Bayldon,mbayldonr3@wikia.com,631-687-5699,834 Victoria Junction,Sosnovo-Ozerskoye,,612955,Russia,12/20/1998,519,croissant,5/1/2021,495.88
977,Marlyn,Struthers,mstruthersr4@wp.com,998-579-1261,5749 Barby Way,Ōtsuki,,402-0056,Japan,9/13/1943,322,baguette,10/27/2020,7349.75
978,Arlene,McGaughey,amcgaugheyr5@xinhuanet.com,602-541-8557,84511 Dryden Plaza,Asímion,,,Greece,8/29/1938,807,baguette,12/22/2020,7513.91
979,Eberto,Faragher,efaragherr6@pbs.org,146-742-8867,4291 Anderson Center,Ciherang,,,Indonesia,1/13/1920,524,macaron,8/19/2020,5404.34
980,Sada,Rosi,srosir7@lycos.com,596-588-1324,39052 Lawn Parkway,Brka,,,Bosnia and Herzegovina,7/12/1995,444,macaron,12/10/2020,2185.91
981,Zara,Leavry,zleavryr8@g.co,105-739-3818,3 Hintze Drive,Kłomnice,,42-270,Poland,4/11/1984,285,macaron,11/23/2020,6482.41
982,Glenn,Roseby,grosebyr9@hibu.com,926-305-3169,3812 Amoth Road,Jiaotang,,,China,8/13/1908,734,macaron,12/11/2020,7744.7
983,Teressa,Cammis,tcammisra@hibu.com,711-658-6728,7789 Morningstar Point,Esmeraldas,,,Ecuador,5/12/1909,377,macaron,8/8/2021,5624.8
984,Lotte,Coger,lcogerrb@biblegateway.com,783-370-8487,4 Becker Point,Saint-Julien-en-Genevois,Rhône-Alpes,74164 CEDEX,France,1/8/1950,124,baguette,4/8/2020,7079.16
985,Benji,Ferfulle,bferfullerc@flavors.me,668-260-6284,7762 Kipling Avenue,Huangling,,,China,1/23/1936,335,croissant,12/10/2020,8129.4
986,Timofei,Richfield,trichfieldrd@ameblo.jp,942-207-6882,29896 South Avenue,Lolodorf,,,Cameroon,10/7/1923,402,macaron,5/25/2020,3084.91
987,Rowland,Barendtsen,rbarendtsenre@ehow.com,394-113-3493,68 Talmadge Hill,Nanyang,,,China,3/28/1909,729,macaron,3/16/2021,1006.04
988,Ardis,Juanes,ajuanesrf@w3.org,882-219-8082,7 Rutledge Terrace,San Isidro,Mexico,54730,Mexico,9/17/1954,912,croissant,9/1/2021,2935.82
989,Lissi,Tebbutt,ltebbuttrg@creativecommons.org,453-688-2941,2745 Veith Lane,Ussuriysk,,356532,Russia,10/3/1909,605,baguette,5/7/2020,2739.08
990,Kylynn,Tesdale,ktesdalerh@independent.co.uk,329-547-5642,9433 Warner Way,Mangai,,,Democratic Republic of the Congo,2/2/1916,595,baguette,1/20/2021,7538.1
991,Alfi,Beaton,abeatonri@ehow.com,293-640-4137,87 Hanover Way,Fangjun,,,China,7/12/1969,340,croissant,3/7/2021,5895.76
